weight,max_accel_g,max_airspeed,id
13567 kg,1.41,636.0,48116
16424 kg,2.96,460.0,48118
16984 kg,1.09,619.2,48135
16402 kg,0.83,402.4,48136
18179 kg,1.5,618.4,48137
11777 kg,1.58,546.4,48141
13551 kg,--,635.2,48144
13503 kg,1.17,606.4,48156
16509 kg,2.33,444.0,48157
14031 kg,2.6,445.6,48162
12052 kg,0.61,415.2,48163
15961 kg,1.56,600.0,48164
17675 kg,2.77,616.8,48168
18601 kg,0.49,507.2,48169
18377 kg,--,560.0,48171
17342 kg,0.64,441.6,48175
17797 kg,2.8,515.2,48178
13120 kg,0.42,486.4,48181
17074 kg,--,571.2,48195
16028 kg,2.21,501.6,48197
16892 kg,1.01,460.0,48208
12596 kg,0.75,631.2,48209
19510 kg,0.78,598.4,48225
16548 kg,1.35,512.0,48231
16554 kg,1.17,460.0,48233
18125 kg,0.52,565.6,48234
11856 kg,1.32,495.2,48250
16384 kg,1.68,599.2,48251
15583 kg,2.1,594.4,48262
18504 kg,0.44,455.2,48264
17213 kg,0.68,534.4,48274
11976 kg,0.42,525.6,48275
17887 kg,1.77,621.6,48288
18095 kg,0.46,408.0,48289
20321 kg,1.37,480.0,48290
18082 kg,1.75,412.8,48298
11821 kg,0.43,404.0,48300
12862 kg,2.46,526.4,48312
14298 kg,0.72,536.8,48317
13033 kg,--,576.8,48326
12357 kg,1.06,584.8,48329
20141 kg,2.33,450.4,48330
15606 kg,1.96,485.6,48335
18041 kg,--,526.4,48341
15756 kg,2.5,548.8,48348
13014 kg,1.24,527.2,48353
17285 kg,2.32,554.4,48358
19048 kg,1.13,468.8,48359
15570 kg,1.51,539.2,48373
13170 kg,1.86,502.4,48381
14609 kg,2.83,443.2,48383
20024 kg,2.31,592.8,48384
12443 kg,2.26,544.0,48388
13626 kg,2.43,578.4,48393
15301 kg,1.09,400.8,48409
11464 kg,--,459.2,48411
17862 kg,2.71,502.4,48413
13780 kg,--,456.8,48417
17036 kg,2.06,429.6,48423
17852 kg,2.81,526.4,48426
17541 kg,0.52,442.4,48438
15644 kg,2.78,506.4,48443
12413 kg,--,497.6,48446
19753 kg,2.15,607.2,48451
13986 kg,1.54,568.8,48464
18171 kg,1.66,484.8,48465
17754 kg,2.08,604.8,48470
14206 kg,1.97,420.8,48477
16179 kg,2.01,572.8,48481
11947 kg,--,578.4,48483
14804 kg,2.9,527.2,48487
19912 kg,1.1,523.2,48490
17586 kg,2.99,594.4,48494
13813 kg,1.3,430.4,48505
19011 kg,2.77,559.2,48518
16809 kg,0.81,632.8,48525
16941 kg,--,534.4,48529
14290 kg,0.52,572.8,48533
14977 kg,2.95,580.0,48535
17716 kg,1.73,489.6,48540
17889 kg,0.72,425.6,48548
13962 kg,0.42,482.4,48556
13734 kg,0.65,454.4,48557
15435 kg,0.49,481.6,48559
19469 kg,0.87,416.8,48565
17638 kg,1.18,416.8,48573
16606 kg,--,581.6,48574
17903 kg,1.39,605.6,48585
12168 kg,0.68,453.6,48586
14536 kg,1.66,628.0,48593
17045 kg,1.69,619.2,48599
16169 kg,1.71,457.6,48602
13654 kg,1.96,516.8,48609
18925 kg,0.76,581.6,48611
14854 kg,0.8,532.8,48613
19010 kg,1.36,431.2,48621
13976 kg,2.95,548.0,48642
13840 kg,1.98,434.4,48648
16172 kg,0.81,636.8,48651
17541 kg,0.72,440.0,48652
18933 kg,2.11,614.4,48662
15745 kg,1.48,498.4,48673
15807 kg,1.61,420.8,48680
13077 kg,2.56,548.8,48683
18963 kg,--,485.6,48686
14518 kg,1.87,509.6,48691
20157 kg,--,469.6,48692
14770 kg,2.7,584.8,48697
13095 kg,1.24,556.8,48701
15570 kg,2.53,545.6,48708
17160 kg,1.51,438.4,48711
18030 kg,1.49,535.2,48712
14191 kg,1.85,622.4,48714
18970 kg,1.69,403.2,48722
19668 kg,2.14,572.8,48724
18544 kg,1.01,570.4,48727
16944 kg,1.55,478.4,48733
19226 kg,2.02,616.8,48740
15313 kg,1.36,604.0,48744
19589 kg,1.83,446.4,48747
13199 kg,1.61,523.2,48750
20166 kg,1.69,600.0,48755
17020 kg,1.83,543.2,48757
11521 kg,2.73,506.4,48758
17088 kg,1.2,504.8,48760
15280 kg,2.97,544.0,48761
18711 kg,2.16,621.6,48764
13205 kg,1.94,567.2,48768
18745 kg,1.93,561.6,48772
13381 kg,--,608.8,48773
18387 kg,0.51,411.2,48787
18712 kg,2.72,617.6,48789
18098 kg,1.35,460.0,48793
18484 kg,--,504.0,48797
11697 kg,--,448.0,48799
17132 kg,2.73,535.2,48805
13773 kg,0.58,508.0,48807
11376 kg,2.06,536.0,48818
15378 kg,2.04,639.2,48820
12874 kg,2.6,600.0,48823
19122 kg,2.09,582.4,48825
12867 kg,--,500.8,48832
19220 kg,0.45,604.8,48848
11887 kg,0.55,531.2,48850
14786 kg,2.41,577.6,48861
19285 kg,2.14,569.6,48871
15664 kg,2.45,633.6,48875
16785 kg,1.37,624.8,48876
18089 kg,1.68,426.4,48877
14738 kg,0.52,528.0,48882
15376 kg,1.31,583.2,48890
19292 kg,1.55,540.8,48892
15822 kg,2.49,439.2,48895
17876 kg,2.17,532.8,48906
16000 kg,2.96,630.4,48917
11856 kg,1.13,567.2,48938
19786 kg,0.79,420.0,48940
12469 kg,--,614.4,48941
15247 kg,2.6,571.2,48959
18878 kg,2.91,527.2,48967
20107 kg,2.01,463.2,48976
11543 kg,0.4,449.6,48992
20215 kg,2.68,517.6,49001
16132 kg,2.55,543.2,49002
16805 kg,0.83,452.8,49007
13386 kg,0.67,458.4,49015
15538 kg,1.15,559.2,49019
15653 kg,2.15,605.6,49020
14121 kg,--,568.0,49025
20389 kg,0.73,494.4,49028
17916 kg,0.54,567.2,49030
13270 kg,2.12,512.0,49037
17987 kg,1.12,551.2,49042
18498 kg,0.71,416.0,49045
16184 kg,2.1,464.0,49046
17340 kg,0.84,541.6,49050
11946 kg,0.98,516.8,49051
19939 kg,--,543.2,49052
13153 kg,1.02,457.6,49059
12192 kg,0.53,574.4,49060
16958 kg,0.63,613.6,49061
11660 kg,2.35,478.4,49069
17355 kg,1.98,532.0,49070
16223 kg,2.0,622.4,49083
12609 kg,2.21,592.8,49091
16889 kg,2.05,482.4,49097
14374 kg,1.63,636.8,49102
14813 kg,1.91,454.4,49109
13801 kg,1.94,605.6,49116
13475 kg,2.09,479.2,49123
16748 kg,0.83,507.2,49127
18211 kg,2.43,605.6,49135
11516 kg,1.12,591.2,49141
18962 kg,0.54,486.4,49143
13119 kg,2.59,588.0,49144
18016 kg,1.71,569.6,49146
18540 kg,0.99,576.0,49150
19667 kg,1.41,632.0,49152
15799 kg,0.54,447.2,49157
16910 kg,0.83,409.6,49158
13913 kg,0.76,605.6,49161
15607 kg,1.48,472.0,49162
14849 kg,0.94,517.6,49171
12120 kg,2.46,410.4,49173
16793 kg,2.05,480.8,49176
16006 kg,1.79,407.2,49177
15077 kg,2.24,488.0,49180
19294 kg,1.41,600.8,49183
15219 kg,2.48,570.4,49191
12063 kg,1.09,502.4,49204
19064 kg,1.51,429.6,49205
15589 kg,0.44,551.2,49206
11753 kg,2.83,544.0,49208
19220 kg,2.74,629.6,49215
16298 kg,1.77,599.2,49217
11683 kg,--,614.4,49219
19494 kg,1.08,468.0,49225
19163 kg,0.56,494.4,49230
16470 kg,2.66,624.8,49232
15298 kg,1.11,637.6,49233
13598 kg,2.85,570.4,49249
13640 kg,1.77,596.0,49250
11385 kg,1.0,531.2,49254
19237 kg,1.37,576.0,49259
17102 kg,1.1,456.8,49260
11631 kg,1.83,421.6,49266
16056 kg,1.1,496.8,49273
14097 kg,1.65,428.8,49282
11731 kg,2.69,428.8,49286
17744 kg,1.59,450.4,49291
11658 kg,1.74,636.0,49301
13920 kg,1.2,496.8,49310
11870 kg,0.61,509.6,49311
11355 kg,1.99,608.0,49312
20005 kg,2.2,425.6,49320
13917 kg,1.99,533.6,49324
19193 kg,1.38,440.8,49328
13853 kg,2.12,533.6,49342
19009 kg,2.46,559.2,49349
18425 kg,2.96,494.4,49359
18313 kg,1.81,553.6,49361
16507 kg,2.78,543.2,49364
14666 kg,1.94,559.2,49374
15560 kg,2.02,604.0,49391
19330 kg,1.32,532.8,49404
12140 kg,0.81,597.6,49411
20289 kg,--,556.0,49416
16068 kg,1.42,615.2,49417
17145 kg,2.87,435.2,49420
11412 kg,0.61,538.4,49422
12117 kg,2.94,454.4,49428
13795 kg,0.62,440.0,49431
12858 kg,--,403.2,49440
17703 kg,0.47,524.8,49443
17324 kg,2.76,476.8,49448
12953 kg,1.58,456.0,49449
13889 kg,0.54,523.2,49455
15138 kg,1.79,605.6,49465
19998 kg,2.25,449.6,49469
20340 kg,0.73,505.6,49474
14343 kg,2.66,562.4,49483
14544 kg,2.77,414.4,49484
15547 kg,1.31,484.8,49485
16023 kg,--,479.2,49493
14740 kg,2.65,492.0,49500
15780 kg,--,628.8,49501
15589 kg,0.72,528.0,49504
14189 kg,0.47,408.0,49528
11476 kg,--,532.8,49529
17175 kg,2.51,460.0,49535
11578 kg,1.57,547.2,49542
15641 kg,--,516.8,49546
12030 kg,2.6,552.8,49552
20341 kg,2.97,523.2,49557
17673 kg,0.78,547.2,49577
16622 kg,1.76,601.6,49578
19765 kg,2.66,408.0,49598
16548 kg,1.51,551.2,49605
15627 kg,0.89,639.2,49609
16969 kg,2.4,508.8,49615
12242 kg,2.5,533.6,49620
13501 kg,1.9,498.4,49626
11382 kg,--,420.0,49630
17904 kg,1.41,553.6,49640
16161 kg,2.63,405.6,49645
11449 kg,2.69,483.2,49657
11713 kg,1.33,477.6,49658
13601 kg,0.88,443.2,49659
15028 kg,--,459.2,49662
12495 kg,--,620.0,49671
12830 kg,--,531.2,49675
12004 kg,1.28,484.0,49681
18882 kg,1.41,563.2,49693
13059 kg,1.65,493.6,49699
19387 kg,2.41,551.2,49707
11466 kg,2.5,517.6,49709
17962 kg,0.96,461.6,49712
16842 kg,2.72,631.2,49715
14500 kg,0.93,416.8,49716
12158 kg,1.89,411.2,49717
19949 kg,1.88,477.6,49725
14311 kg,1.69,605.6,49727
12305 kg,--,528.8,49734
17115 kg,1.22,610.4,49735
12950 kg,1.56,576.8,49736
18869 kg,1.17,456.0,49740
12195 kg,2.94,546.4,49751
17389 kg,1.96,520.8,49752
15555 kg,0.63,510.4,49753
11645 kg,1.79,527.2,49754
12931 kg,1.74,474.4,49756
18533 kg,--,537.6,49759
18290 kg,0.82,620.0,49764
14051 kg,2.47,465.6,49772
17260 kg,2.03,479.2,49778
14796 kg,1.64,506.4,49782
15799 kg,2.61,497.6,49790
17184 kg,1.04,477.6,49791
18008 kg,1.44,600.0,49798
18212 kg,2.28,564.8,49800
19763 kg,1.34,434.4,49801
12233 kg,2.84,612.8,49804
14192 kg,2.72,598.4,49809
11754 kg,1.84,503.2,49811
20410 kg,0.71,416.8,49817
12661 kg,0.61,591.2,49818
15606 kg,0.44,484.0,49826
16521 kg,1.42,531.2,49828
18971 kg,2.19,409.6,49836
16856 kg,2.25,621.6,49843
13261 kg,0.75,416.8,49846
12388 kg,2.59,603.2,49847
17405 kg,2.34,402.4,49850
19395 kg,1.61,600.0,49853
13134 kg,1.61,547.2,49854
12406 kg,2.4,429.6,49857
14263 kg,1.58,456.8,49861
17292 kg,1.05,433.6,49865
11998 kg,1.08,438.4,49871
14994 kg,--,576.8,49877
16915 kg,2.67,512.0,49885
12281 kg,2.23,590.4,49888
18983 kg,2.65,522.4,49911
11851 kg,2.68,515.2,49912
19398 kg,0.48,636.8,49913
18039 kg,0.42,465.6,49919
19497 kg,0.47,628.8,49926
16338 kg,--,420.0,49928
16483 kg,2.44,424.8,49929
12299 kg,2.38,551.2,49934
17401 kg,1.99,510.4,49940
12867 kg,1.06,508.8,49950
13190 kg,2.28,528.0,49952
11383 kg,2.48,546.4,49958
15543 kg,--,578.4,49961
14491 kg,1.53,524.0,49964
17975 kg,--,449.6,49966
14075 kg,1.74,448.0,49976
18714 kg,--,497.6,49983
19016 kg,0.45,586.4,49999
12140 kg,2.0,544.8,50001
12669 kg,0.89,638.4,50012
15896 kg,2.61,573.6,50027
19513 kg,2.18,516.0,50034
11406 kg,1.2,556.0,50048
18369 kg,1.83,519.2,50063
18530 kg,2.61,633.6,50067
20179 kg,2.35,464.8,50074
15169 kg,1.57,548.8,50075
12011 kg,1.54,489.6,50090
18053 kg,0.73,414.4,50096
12540 kg,1.44,440.0,50097
14667 kg,--,537.6,50101
14235 kg,1.79,592.0,50108
14700 kg,2.5,428.8,50109
18613 kg,2.63,618.4,50122
11896 kg,0.89,456.8,50131
13050 kg,2.25,536.8,50134
19742 kg,0.57,418.4,50136
17544 kg,1.16,512.0,50144
15351 kg,1.07,487.2,50146
14782 kg,2.99,516.0,50151
19921 kg,0.84,429.6,50155
18337 kg,0.63,550.4,50163
14801 kg,2.79,492.0,50164
12108 kg,0.8,463.2,50167
14667 kg,2.33,421.6,50179
12660 kg,--,632.0,50183
13815 kg,--,524.0,50189
15446 kg,2.65,484.0,50191
18957 kg,2.87,530.4,50192
20145 kg,1.48,638.4,50196
15168 kg,1.15,600.0,50197
17553 kg,1.42,474.4,50203
12999 kg,1.27,612.8,50223
11399 kg,2.44,443.2,50226
12064 kg,1.39,516.8,50227
12233 kg,2.27,604.0,50230
12316 kg,2.53,540.8,50233
19011 kg,0.63,612.0,50236
13080 kg,2.49,432.8,50246
15920 kg,1.24,581.6,50256
16059 kg,0.54,451.2,50258
13681 kg,1.53,635.2,50259
11380 kg,1.95,473.6,50270
19384 kg,2.92,512.0,50276
17187 kg,1.68,472.0,50278
14981 kg,--,405.6,50283
11878 kg,2.42,633.6,50292
15946 kg,--,620.0,50308
19308 kg,2.18,471.2,50310
13497 kg,1.3,401.6,50329
18701 kg,2.11,415.2,50334
19660 kg,2.56,590.4,50338
11578 kg,1.11,545.6,50345
17022 kg,2.45,520.0,50359
11557 kg,1.93,467.2,50362
19118 kg,1.44,446.4,50365
16602 kg,2.56,608.8,50372
15620 kg,2.09,455.2,50379
11532 kg,1.85,495.2,50391
13213 kg,2.43,609.6,50401
11821 kg,2.3,416.0,50405
16341 kg,0.99,426.4,50406
20147 kg,--,598.4,50411
17966 kg,1.55,578.4,50416
13837 kg,0.77,538.4,50418
17162 kg,2.47,628.0,50419
18745 kg,1.09,413.6,50425
15694 kg,1.69,400.0,50429
17132 kg,0.8,496.8,50439
12130 kg,1.99,489.6,50440
11440 kg,1.05,574.4,50442
13152 kg,--,445.6,50452
14535 kg,--,428.8,50455
19198 kg,2.32,519.2,50469
17804 kg,1.55,443.2,50470
16111 kg,2.55,425.6,50478
14661 kg,2.74,613.6,50491
19895 kg,0.52,544.0,50508
17264 kg,2.19,522.4,50510
13343 kg,2.67,632.0,50524
15971 kg,1.08,604.8,50525
15972 kg,1.41,440.8,50534
19912 kg,2.19,503.2,50537
12050 kg,--,561.6,50539
19512 kg,1.66,573.6,50546
19733 kg,--,470.4,50550
20248 kg,2.66,555.2,50557
11804 kg,2.35,636.0,50559
16760 kg,1.39,532.0,50573
19486 kg,1.24,446.4,50576
17246 kg,1.05,551.2,50577
18353 kg,--,571.2,50591
12482 kg,2.56,596.0,50595
19321 kg,2.84,453.6,50601
15512 kg,2.21,600.0,50609
13558 kg,1.09,585.6,50611
16528 kg,1.98,404.8,50618
14161 kg,--,426.4,50621
14813 kg,0.85,612.0,50627
16959 kg,1.15,436.8,50628
12914 kg,2.44,424.0,50629
19836 kg,2.48,499.2,50630
14208 kg,0.58,582.4,50635
19679 kg,2.15,636.0,50640
20194 kg,1.58,529.6,50642
16401 kg,2.21,461.6,50647
17990 kg,2.65,521.6,50648
20398 kg,0.76,423.2,50653
18431 kg,2.73,568.8,50678
19430 kg,0.72,512.8,50681
13460 kg,2.12,470.4,50700
13742 kg,1.19,485.6,50709
18302 kg,2.85,479.2,50713
14383 kg,0.85,597.6,50716
13521 kg,1.4,580.0,50719
13253 kg,1.65,585.6,50735
15568 kg,--,636.0,50756
13572 kg,--,498.4,50757
19701 kg,2.17,520.0,50764
13183 kg,1.07,638.4,50768
18928 kg,0.76,573.6,50769
14290 kg,2.43,519.2,50770
14849 kg,2.22,585.6,50775
11789 kg,0.76,570.4,50778
11873 kg,2.71,430.4,50782
18759 kg,2.78,420.0,50784
13752 kg,2.51,593.6,50795
15099 kg,1.02,594.4,50803
19448 kg,2.45,406.4,50807
13019 kg,0.83,471.2,50808
17500 kg,1.94,558.4,50810
19860 kg,1.07,493.6,50813
20239 kg,2.58,423.2,50819
14575 kg,2.62,560.8,50824
15521 kg,0.79,489.6,50826
13256 kg,2.88,564.0,50844
19052 kg,2.77,432.0,50852
14651 kg,2.68,552.0,50853
18949 kg,1.05,560.8,50870
12964 kg,1.96,560.8,50875
13567 kg,--,402.4,50882
12639 kg,2.0,493.6,50885
20021 kg,2.59,419.2,50889
12728 kg,2.86,516.8,50894
14809 kg,2.42,624.0,50896
20361 kg,1.92,410.4,50897
14820 kg,2.84,455.2,50906
11519 kg,--,482.4,50907
20110 kg,2.55,511.2,50916
14354 kg,1.48,570.4,50923
13663 kg,--,600.8,50925
19110 kg,--,616.8,50926
19509 kg,1.32,620.0,50946
11509 kg,1.47,552.0,50957
17562 kg,--,639.2,50970
17024 kg,2.96,568.0,50977
14617 kg,2.31,448.0,50983
15199 kg,1.43,583.2,50992
17847 kg,2.77,440.0,50994
12072 kg,1.33,584.8,50997
18831 kg,1.76,506.4,51001
14747 kg,1.97,565.6,51011
19102 kg,0.54,600.8,51020
18955 kg,2.1,432.8,51029
16235 kg,1.76,576.8,51030
19508 kg,2.44,400.8,51031
14852 kg,0.51,576.0,51038
12035 kg,2.88,593.6,51042
14935 kg,2.93,400.0,51050
16973 kg,0.4,560.8,51051
14970 kg,1.9,444.0,51068
17172 kg,0.84,470.4,51071
18481 kg,1.87,549.6,51081
16700 kg,--,446.4,51100
14311 kg,1.62,500.8,51104
15799 kg,1.45,507.2,51112
13966 kg,2.25,635.2,51114
19652 kg,0.42,500.0,51119
14654 kg,2.99,551.2,51121
13661 kg,2.44,468.0,51122
16846 kg,1.36,476.8,51123
13195 kg,2.32,436.8,51133
16186 kg,1.09,572.8,51136
20333 kg,--,510.4,51140
19856 kg,0.87,442.4,51148
15137 kg,2.97,616.8,51152
20224 kg,1.05,466.4,51166
16010 kg,0.84,460.8,51172
20024 kg,2.37,582.4,51194
18225 kg,2.47,447.2,51198
14195 kg,--,616.0,51202
16998 kg,0.88,514.4,51204
19027 kg,1.95,614.4,51210
13114 kg,1.7,552.0,51218
17767 kg,2.47,553.6,51219
11778 kg,--,600.8,51221
12539 kg,--,522.4,51223
15615 kg,--,530.4,51231
16816 kg,0.74,470.4,51236
11626 kg,1.64,544.0,51240
13704 kg,2.2,526.4,51248
18531 kg,0.82,448.0,51249
12671 kg,0.67,627.2,51273
19534 kg,2.93,592.8,51276
12808 kg,2.93,528.0,51277
12863 kg,2.35,448.8,51278
19910 kg,1.54,402.4,51281
15417 kg,--,505.6,51290
11399 kg,1.09,617.6,51298
15054 kg,2.0,468.8,51301
18016 kg,2.78,427.2,51303
19612 kg,2.01,421.6,51313
11729 kg,1.92,402.4,51317
15021 kg,1.0,439.2,51322
18839 kg,--,404.8,51324
13427 kg,1.06,612.8,51325
13621 kg,2.77,508.8,51333
14553 kg,2.38,404.8,51335
11478 kg,2.42,468.0,51337
17674 kg,--,500.8,51338
19102 kg,1.67,424.0,51342
12083 kg,0.85,412.8,51351
14156 kg,1.05,572.8,51356
18855 kg,1.01,432.8,51366
12804 kg,0.76,616.0,51371
15432 kg,--,544.8,51374
15413 kg,0.59,506.4,51377
11623 kg,--,441.6,51385
15868 kg,--,475.2,51387
17180 kg,2.27,612.0,51394
17018 kg,--,415.2,51401
14669 kg,1.29,466.4,51407
15418 kg,--,431.2,51408
18815 kg,1.27,520.0,51410
19501 kg,2.98,556.0,51412
16835 kg,2.41,461.6,51423
14416 kg,1.94,477.6,51424
12497 kg,2.8,508.0,51433
20086 kg,0.46,455.2,51435
16627 kg,1.21,492.0,51436
15944 kg,1.46,440.8,51437
15810 kg,0.43,632.8,51440
11659 kg,2.29,624.0,51442
12592 kg,1.37,537.6,51445
15806 kg,2.05,541.6,51446
14150 kg,1.95,458.4,51447
18130 kg,0.54,546.4,51462
15459 kg,2.43,566.4,51463
14778 kg,1.15,427.2,51466
12249 kg,1.45,472.8,51469
12178 kg,1.25,551.2,51475
14115 kg,2.44,624.0,51499
16793 kg,--,630.4,51504
15539 kg,1.88,418.4,51505
18656 kg,1.08,435.2,51509
12050 kg,0.95,460.8,51513
20400 kg,0.91,402.4,51517
20263 kg,1.28,576.8,51520
15365 kg,1.62,472.8,51522
11677 kg,2.6,485.6,51537
17997 kg,2.0,408.0,51545
14750 kg,2.95,554.4,51546
16846 kg,2.44,462.4,51548
13091 kg,2.17,599.2,51561
13227 kg,1.15,472.8,51563
11734 kg,1.07,515.2,51570
11411 kg,2.51,473.6,51579
14180 kg,0.58,604.0,51589
18177 kg,2.38,522.4,51595
13661 kg,2.86,634.4,51604
17671 kg,2.91,602.4,51605
14299 kg,0.51,406.4,51610
17320 kg,2.47,479.2,51615
15952 kg,1.8,560.8,51620
19907 kg,1.78,450.4,51622
19921 kg,1.24,567.2,51623
12328 kg,1.81,481.6,51628
17037 kg,1.33,406.4,51629
14995 kg,1.52,546.4,51637
18386 kg,1.28,504.0,51642
18973 kg,0.67,548.0,51644
12189 kg,--,440.0,51654
11703 kg,1.96,442.4,51659
16983 kg,--,463.2,51660
14535 kg,1.78,548.8,51665
14910 kg,2.46,409.6,51666
11664 kg,1.67,599.2,51691
20058 kg,1.66,607.2,51694
19853 kg,1.94,580.0,51705
17518 kg,--,469.6,51708
14423 kg,1.85,440.0,51719
18263 kg,2.8,530.4,51727
12983 kg,--,560.0,51729
13662 kg,0.89,579.2,51735
18850 kg,1.83,415.2,51736
18201 kg,2.07,482.4,51740
11681 kg,1.25,639.2,51741
11830 kg,1.18,402.4,51747
14015 kg,1.97,557.6,51749
14533 kg,1.8,545.6,51757
12449 kg,1.45,513.6,51758
19698 kg,--,400.0,51760
15998 kg,1.05,513.6,51779
11890 kg,1.55,604.8,51780
18223 kg,2.05,597.6,51790
18860 kg,0.77,486.4,51792
17809 kg,2.76,617.6,51794
12794 kg,1.07,544.8,51796
14780 kg,0.52,603.2,51808
13254 kg,0.44,615.2,51813
17567 kg,2.98,476.8,51827
15494 kg,0.4,484.8,51828
17867 kg,2.86,583.2,51830
13107 kg,1.94,468.0,51833
14715 kg,2.73,485.6,51838
18429 kg,1.11,500.0,51840
16047 kg,2.38,499.2,51844
12574 kg,2.54,559.2,51853
13926 kg,1.12,454.4,51857
19004 kg,1.47,549.6,51864
14685 kg,--,603.2,51868
17476 kg,1.77,471.2,51871
13123 kg,1.15,490.4,51873
15682 kg,2.73,465.6,51885
19592 kg,2.47,600.8,51897
15593 kg,2.36,620.0,51903
16793 kg,1.7,639.2,51915
12300 kg,0.69,487.2,51921
14313 kg,1.06,467.2,51931
20093 kg,0.76,439.2,51934
13014 kg,2.85,485.6,51943
14458 kg,0.92,549.6,51957
16409 kg,2.3,583.2,51958
17926 kg,2.11,416.8,51962
14581 kg,0.59,613.6,51968
13189 kg,2.41,630.4,51970
17206 kg,1.68,400.0,51974
13939 kg,1.68,630.4,51975
12231 kg,--,482.4,51978
14216 kg,1.64,625.6,51980
15958 kg,1.4,631.2,51987
17590 kg,1.37,564.8,52010
11686 kg,2.83,620.0,52035
12247 kg,1.64,503.2,52036
19701 kg,2.54,556.8,52043
13282 kg,2.36,589.6,52054
13597 kg,2.06,626.4,52082
17063 kg,1.12,535.2,52085
15654 kg,1.79,496.8,52087
20160 kg,2.68,606.4,52095
11899 kg,2.77,436.8,52101
16039 kg,1.05,492.8,52108
15493 kg,2.37,540.8,52114
16816 kg,2.04,437.6,52116
19539 kg,2.49,566.4,52119
17208 kg,1.08,559.2,52121
19919 kg,1.83,474.4,52134
16738 kg,1.35,611.2,52139
12736 kg,--,477.6,52141
16119 kg,--,637.6,52150
18676 kg,--,611.2,52159
16570 kg,2.54,628.8,52160
16357 kg,1.25,550.4,52164
15775 kg,2.04,488.0,52166
18044 kg,0.69,594.4,52167
17519 kg,2.47,510.4,52169
16703 kg,2.67,451.2,52172
20219 kg,0.65,432.0,52176
17288 kg,1.4,518.4,52181
16797 kg,1.25,519.2,52182
17628 kg,2.94,534.4,52183
16738 kg,1.8,412.0,52186
13170 kg,1.79,404.8,52189
11366 kg,--,552.8,52190
13066 kg,2.47,506.4,52205
19499 kg,1.97,428.8,52210
20089 kg,--,629.6,52216
12794 kg,1.52,452.0,52223
15021 kg,--,468.8,52224
19681 kg,0.9,628.0,52225
16053 kg,2.45,625.6,52229
11578 kg,0.47,415.2,52230
19831 kg,2.16,424.8,52235
19838 kg,1.4,563.2,52237
15456 kg,2.47,560.8,52243
11973 kg,1.54,407.2,52244
17112 kg,2.04,562.4,52245
14012 kg,1.15,533.6,52255
12900 kg,2.03,584.0,52266
14691 kg,1.82,536.0,52274
17669 kg,1.66,524.8,52276
13129 kg,2.7,534.4,52277
11709 kg,1.45,438.4,52291
20192 kg,1.57,427.2,52312
16330 kg,0.44,576.8,52320
12820 kg,2.05,420.0,52322
12988 kg,2.07,480.8,52327
12603 kg,--,483.2,52329
20105 kg,1.98,574.4,52332
16885 kg,0.71,430.4,52339
14407 kg,0.89,561.6,52343
19527 kg,1.15,612.0,52345
16270 kg,2.85,557.6,52346
15542 kg,1.73,540.8,52355
14906 kg,--,526.4,52358
18027 kg,2.29,566.4,52361
20176 kg,2.17,480.8,52364
12432 kg,2.71,590.4,52369
12841 kg,--,516.8,52371
16989 kg,1.54,543.2,52372
19542 kg,--,492.0,52373
15097 kg,0.44,538.4,52374
14300 kg,--,544.0,52381
12330 kg,1.59,558.4,52384
16273 kg,0.99,624.0,52388
17158 kg,0.46,520.8,52391
19807 kg,--,546.4,52395
17130 kg,--,639.2,52414
20059 kg,--,428.8,52419
18284 kg,1.34,440.8,52424
19626 kg,2.37,486.4,52430
14407 kg,--,618.4,52433
18955 kg,1.03,408.8,52448
16841 kg,1.08,627.2,52456
13071 kg,2.13,567.2,52460
12608 kg,2.78,485.6,52466
11936 kg,1.96,512.0,52469
19075 kg,1.17,522.4,52470
11793 kg,1.64,415.2,52477
20301 kg,1.19,481.6,52479
16616 kg,1.98,595.2,52484
12401 kg,0.4,401.6,52487
13169 kg,--,487.2,52495
20011 kg,2.86,448.8,52496
12368 kg,1.12,445.6,52502
17064 kg,1.38,423.2,52504
17283 kg,2.14,528.8,52508
14520 kg,--,504.8,52518
16045 kg,2.36,412.8,52523
11887 kg,--,515.2,52535
13562 kg,1.46,400.8,52536
15400 kg,0.47,505.6,52538
12739 kg,0.97,582.4,52540
14069 kg,1.67,427.2,52542
14599 kg,2.66,427.2,52544
15522 kg,2.04,557.6,52552
12419 kg,2.69,486.4,52553
13882 kg,0.88,576.8,52560
18936 kg,1.37,620.0,52564
19006 kg,--,477.6,52571
14065 kg,2.42,499.2,52572
19878 kg,2.16,517.6,52578
18497 kg,0.75,524.0,52583
20201 kg,1.79,542.4,52590
16861 kg,--,441.6,52592
11820 kg,2.55,440.8,52595
18492 kg,1.34,499.2,52601
16403 kg,2.61,556.8,52615
16030 kg,1.16,608.0,52620
14812 kg,2.73,492.0,52631
11849 kg,1.47,537.6,52636
15104 kg,0.7,508.8,52638
16922 kg,1.81,510.4,52643
15781 kg,0.52,633.6,52644
17969 kg,1.81,615.2,52649
15646 kg,1.88,438.4,52651
15856 kg,--,544.8,52653
14827 kg,1.04,581.6,52654
13736 kg,--,493.6,52656
19736 kg,1.3,595.2,52660
14718 kg,1.5,460.8,52662
18194 kg,--,472.8,52666
